,Adair,Adams,Allamakee,Appanoose,Audubon,Benton,Black Hawk,Boone,Bremer,Buchanan,Buena Vista,Butler,Calhoun,Carroll,Cass,Cedar,Cerro Gordo,Cherokee,Chickasaw,Clarke,Clay,Clayton,Clinton,Crawford,Dallas,Davis,Decatur,Delaware,Des Moines,Dickinson,Dubuque,Emmet,Fayette,Floyd,Franklin,Fremont,Greene,Grundy,Guthrie,Hamilton,Hancock,Hardin,Harrison,Henry,Howard,Humboldt,Ida,Iowa,Jackson,Jasper,Jefferson,Johnson,Jones,Keokuk,Kossuth,Lee,Linn,Louisa,Lucas,Lyon,Madison,Mahaska,Marion,Marshall,Mills,Mitchell,Monona,Monroe,Montgomery,Muscatine,Osceola,Page,Palo Alto,Plymouth,Pocahontas,Polk,Pottawattamie,Poweshiek,Ringgold,Sac,Scott,Shelby,Sioux,Story,Tama,Taylor,Union,Van Buren,Wapello,Warren,Washington,Wayne,Webster,Winnebago,Winneshiek,Woodbury,Worth,Wright
Pocahontas,0.00898903724338257,0.00789179092295586,0.00473766194439715,0.0053255691604316,0.0124181216544418,0.00619348804080541,0.00694317265486177,0.0155040232312166,0.0073619697247143,0.00588168034854893,0.0407673302232097,0.00906347186725548,0.0494517928291876,0.0179281133788077,0.00900021464744164,0.00452195591601575,0.0105342305342992,0.0164665220108803,0.0070672604788551,0.00701618154046631,0.0217905162288482,0.00475398709586102,0.00385087934052386,0.0153022794641522,0.0107878608762246,0.004896786205143,0.00636294627577971,0.00509685499295773,0.00386985535777692,0.0152778012919746,0.00425569214550868,0.017469157269037,0.00583954340123698,0.00914232171999412,0.0114702279017203,0.00603055413456624,0.0188407350165973,0.00882244912708782,0.0125754525694034,0.0160107728633649,0.0163695917278616,0.0114246786877876,0.00889171311959739,0.00436302916317804,0.00686580028544153,0.0338096656884148,0.0179877585345551,0.00572150416348119,0.003879288019868,0.00792892439757363,0.00478618649626512,0.00480570072682197,0.00466355255992387,0.00543076693596911,0.0171651785014594,0.00387443737388644,0.00546090770890625,0.00413932817980641,0.00659022174439146,0.00827997158103128,0.00866519771529999,0.00618733825161675,0.0071950765606111,0.00865559293412336,0.00684380749427384,0.00826349177696098,0.00985707008723988,0.00595286195956976,0.00742583701696974,0.00417528543604653,0.012758218567823,0.0062814311810944,0.0313722028298113,0.009171199050731,0,0.0085373404904326,0.00776987259254694,0.00663295739939402,0.00633459534170768,0.0300047433478611,0.00387566382685471,0.0118152985622254,0.00918350576661877,0.0111848611720291,0.00711362121639056,0.00637600876995621,0.00733208424250386,0.00431259992213074,0.00522999249081575,0.00825295488907965,0.00475880549662066,0.00574644047239696,0.0278168227378382,0.0126882724961452,0.00556761535399415,0.0100458882057785,0.0102082032438938,0.0184587738744606
Polk,0.0118539700624598,0.00927631638214144,0.00415920787380995,0.0111579111887315,0.00900673266836011,0.00900043719828616,0.00772507998749527,0.0152632840474836,0.00705629469729331,0.00663980085012944,0.0059212962457081,0.00821744935383255,0.0079275141441382,0.00875059812812471,0.00895005957262217,0.00586964640306036,0.00669021202673308,0.00478588578238198,0.0057237308065772,0.0171155151155138,0.00492883300188027,0.00470759707524241,0.00452786227536176,0.00680052699463551,0.0208976596758432,0.00921564839551727,0.0128011355635687,0.00564376776728596,0.00538827235943379,0.00443325616015416,0.00448201177694453,0.00486758075199016,0.00577359228729499,0.00642595071377162,0.00874629653377743,0.00518200563253627,0.0111043075283743,0.0102787686629886,0.0119781433129382,0.0115110138445325,0.00657927910182384,0.0117300120974309,0.00512357304609694,0.00673578790967146,0.00523835644969255,0.00721244472917883,0.005605784664659,0.00971285273898757,0.00423435248168526,0.0387679262761068,0.00823955958138189,0.00707286116400812,0.00548363291051201,0.0104098812281813,0.00561655689902055,0.00555822400585874,0.00716860702875156,0.00572760334060001,0.020188620530041,0.00343214750030473,0.0237642600093253,0.0168447379531092,0.0347796258111462,0.0153895419893346,0.00536592091411076,0.00539244928786726,0.00473410555103517,0.0157691899392232,0.00694641386167853,0.00556099354815555,0.00411581973469672,0.00647373061408409,0.00556544627499378,0.00384205168248716,0.00685953712121793,0,0.0054260906306989,0.0149862838305517,0.00945997561595336,0.00650852536612169,0.00463270565638204,0.0072413197603964,0.00368212017634818,0.022552357561657,0.0109823863214934,0.00767710407317192,0.0113786781794866,0.00688016800230469,0.0104461256304553,0.149780658610217,0.00718676836274965,0.0122246783254046,0.00944278592547473,0.00534449085995758,0.00459007576582984,0.00428558836015384,0.00548644513480952,0.00777760702496927
Pottawattamie,0.0162028949667698,0.0187328251169457,0.00419655700660367,0.00725770581307269,0.0207566433333357,0.00574008270410632,0.00568888262985161,0.0106116348898901,0.00566666739875833,0.00518344942294384,0.0112682043873593,0.00632487898847916,0.0118043072159256,0.0165614926446661,0.0223972643369953,0.00470499192314351,0.00633116773125464,0.0114403299125059,0.00529781211947414,0.0104234544037333,0.00910368396907364,0.00436692745358894,0.00411787502240946,0.021153664616416,0.0120631576478309,0.00631318716077117,0.0102411914467745,0.00473268625407432,0.00465406902304868,0.00781361550031667,0.00416057035221204,0.00748266064130461,0.00496560258332967,0.00597345135416669,0.00697085318787773,0.029639079947348,0.0131021501779423,0.00661548391922857,0.0156731741419229,0.00862309425652239,0.00722784182260908,0.00752611952368959,0.0441866956097064,0.00516795147172456,0.00513066071921271,0.00870404653309694,0.0153568743873667,0.00580888912547194,0.00398671742638995,0.0079600844472578,0.00564230601870296,0.00512814013388367,0.00458947815373634,0.00602134632522623,0.0071704205348066,0.00483785582646996,0.00521070084513164,0.00469456945728473,0.00876993268162752,0.00790610264278165,0.0114130945012696,0.00704213547430807,0.00801066449433864,0.00716587307154185,0.0610356849212592,0.00553976035148173,0.0219167945280301,0.00750946845316928,0.0294235141924799,0.00459559554942713,0.00829941742266965,0.020521893239483,0.00865655235920632,0.0109560534345174,0.0104149421503751,0.00905227626781173,0,0.00664933259199156,0.0125921775387023,0.0137034917447087,0.00416922514569379,0.028308418625583,0.0091274823468272,0.00881228566459711,0.00626074665109509,0.0160874761101717,0.0138435400412758,0.00540679846234188,0.00624024567300828,0.0090962001602968,0.00517676628960945,0.00849448655878111,0.00974661640779518,0.00647342564525902,0.00458361018747333,0.0144745274782125,0.00601025147213248,0.00780501550492391
Poweshiek,0.00788364718090232,0.00686297782764231,0.00619743844164069,0.0122731068474619,0.00676041917818812,0.0231870282055221,0.013607346565882,0.0103807334927831,0.0109948141447014,0.0122541073398153,0.00551920657688914,0.0114849780077567,0.00683661321222839,0.00682935273710267,0.00666279581278301,0.011465101321277,0.00827115190735755,0.00458934242267517,0.00819584756238739,0.0105972081257663,0.00489423197106602,0.00761514071927202,0.00770585743136018,0.00571143182116047,0.0104995949224504,0.0130032276967775,0.00936785956158625,0.010104134230845,0.00884875156793009,0.00457229704277717,0.0074207928018659,0.00509860042000747,0.00948198880599758,0.00838327594056908,0.0105235065145563,0.00459933619536374,0.00813386066505706,0.0155265326424064,0.00803380505315764,0.0105713687781046,0.00717322802941014,0.013230645991934,0.00456879791324534,0.0120333713581176,0.00729562126377373,0.00705967273299072,0.00507853101493783,0.0327302191235077,0.00698633027379946,0.0287533370445668,0.0156383003988799,0.0155608992144498,0.0101153210620514,0.0276368373821682,0.00604830016149136,0.00865074920019048,0.0156257093287063,0.0103990111085135,0.0137588038839123,0.00351829907730113,0.0110542252152947,0.030227979868176,0.0245602612337361,0.0241275048092631,0.00469954318436759,0.00697001238181671,0.004351222557299,0.0169818673692645,0.00566063264354236,0.0102657529001923,0.00418768076265817,0.00545682056968978,0.00556103199897615,0.0037759249305137,0.00633533822822768,0.0178149391453646,0.00473802872747828,0,0.00732942682500917,0.00576437456247637,0.00795279513082258,0.00586229419000688,0.00369873870401963,0.0153142148733767,0.0272020501349449,0.00621258754480345,0.00793456526156104,0.0108453619461892,0.0189679195612382,0.0173493051744615,0.0156155507985496,0.0105570181094744,0.00830817591676338,0.00605178980642715,0.00665959617300834,0.00407886427762328,0.00660660688602893,0.00810920034033414
Ringgold,0.024805034995206,0.0298389406021177,0.00419358119442327,0.0138549304155405,0.0137539762346068,0.00683768226075643,0.00617210220104728,0.0107950057459019,0.00587354363103528,0.00569485226634017,0.00705104179029781,0.00645521666205846,0.00846741090299971,0.0109674377057982,0.0203238336126078,0.0056148441117301,0.00589814921001136,0.00629037021125187,0.00520350857991561,0.0289972471482555,0.00589164158554962,0.00458968040287365,0.00474292893789153,0.00982494553132879,0.0160113523035783,0.0103123326735701,0.0376351045388813,0.00519835512598815,0.00609006892146138,0.00527022800702898,0.00450179217181189,0.0054311865516129,0.00520708863697346,0.00568073012168655,0.00684290907310804,0.0130413064894639,0.0110603328135402,0.00718020375637377,0.0148692608477303,0.00838739660522348,0.00616594242437561,0.00787261461518324,0.00897931571369066,0.00705544098787522,0.00493044081666195,0.00697172845677602,0.00761813299578582,0.00746322339766956,0.00440525221927243,0.0113221992703657,0.0080412638532253,0.00647440898809623,0.00520044980476588,0.00845193602832741,0.00571947366162308,0.00658703585915909,0.00609006392056344,0.00594627234768633,0.0185199675678895,0.00465217223926325,0.021066492349424,0.0109321309678895,0.0127434552359058,0.00850408870953317,0.0121641871850139,0.00510457290247773,0.00750035483634313,0.0135081768798711,0.0190926253371669,0.00565069599384654,0.00518834568190537,0.022493191139359,0.00614608019146652,0.00550965684454288,0.00738534112435477,0.0137268058658964,0.0109524065552612,0.0089466222035023,0,0.00805290874710551,0.004846001687079,0.0119210193165029,0.00506961503533835,0.0103318665543062,0.00742860688161492,0.0422760421624977,0.0541331083250551,0.00784564257587774,0.00949897292397995,0.0144509488444057,0.00665835466604323,0.020867968411636,0.00832430397371821,0.0053680903538797,0.00448917471570834,0.00635870746476297,0.00528708448306787,0.00685146312782672
Sac,0.0106107288742846,0.00953212401933104,0.00429591844068983,0.00549752168302566,0.0171099579119992,0.00568966242784546,0.00610716808504729,0.0140974712801387,0.00632763424638963,0.0053054014290456,0.0463291087939186,0.00750770876136942,0.0369034875369801,0.026845689220175,0.0113679222823999,0.00430363026690714,0.00820105535901853,0.0232785681644841,0.00602190204265835,0.00754433764516835,0.0190482025359193,0.00435415799645523,0.00369686683160302,0.0294991120592022,0.0114426331704392,0.00496770723367953,0.00691512938506195,0.00467957392594077,0.00384111180709316,0.013147875584372,0.00397660027094969,0.0127239575412311,0.00520477770686625,0.00737414234121211,0.00898911011410258,0.00755846920517391,0.0203220138118386,0.00753644335783366,0.0151046844834814,0.0122307563403832,0.0110438515103974,0.00934468899587309,0.0130964971470308,0.00431465727948068,0.00585222091903437,0.0166956267244103,0.0424760802425421,0.00541575394990404,0.00368169332438448,0.00760356165637931,0.00473181601823954,0.00461063804812213,0.00436266380032517,0.00528349961254469,0.0114844983725402,0.00388541714804425,0.00505882568455585,0.0040414255980306,0.00683720155497907,0.00931560892627787,0.00926987512583821,0.00609790962146313,0.00710590069278497,0.00771872532490419,0.00892142283656445,0.00675959974632132,0.0151544684667491,0.0060432123297389,0.00940238948343201,0.00404109864105395,0.0130142636438897,0.00762862381248807,0.0182379915139409,0.0119271484972274,0.0312302292174487,0.00843132148371767,0.010640781697719,0.00628166614191823,0.00718929576201742,0,0.00372691909934586,0.0180597763266408,0.0109780729875396,0.0100610307781647,0.00643551504143096,0.00752154318897523,0.00838221753161408,0.00433272294443858,0.00519840803066381,0.00823468401873696,0.00459240759643888,0.00607735719309618,0.0177449289481207,0.00931952297054895,0.00492121396267915,0.0145932176438097,0.00792854007042322,0.0121694469413042
Scott,0.00512213572127208,0.00479016900194351,0.00920519193465325,0.00751834472478315,0.0047081787466412,0.0127270894204066,0.010202558243268,0.00591204582155085,0.00897829075607591,0.0126079914375694,0.00435912272044424,0.00789125706518971,0.00488858032851743,0.00476638635548925,0.00468179008873165,0.0327354386837278,0.00656648847046727,0.00386299820303016,0.00792570213098086,0.00607424836557201,0.00413088063440455,0.0129296379488291,0.182145276984196,0.00430622105123938,0.0058272810754852,0.00888719199223045,0.00586349156682168,0.0157661998220805,0.0151783599742818,0.00402672844224626,0.0188750571145806,0.00440390788742533,0.0108475280929314,0.00695879838243218,0.0069669293199706,0.00378924572230215,0.00524124719318656,0.00844181568013353,0.00514971499361856,0.00628132478144046,0.00559134476547703,0.00721171796149094,0.00373902354370094,0.0140994107244828,0.00742037099086002,0.00522613315131048,0.00405948168895301,0.0135246124203859,0.0298167638670565,0.00802303376928931,0.0122456953988794,0.0201849934600256,0.0239529488804641,0.0119769474764231,0.00502658523145641,0.011822466690576,0.0163193388473405,0.0231134686369415,0.00691237192055898,0.00326613582055538,0.00599937612308162,0.00912813699814375,0.00792838897223343,0.00851396060899729,0.00381800791298399,0.0064822597597005,0.00363985302038942,0.00795895666600685,0.00428859081654117,0.033508955450615,0.00373171089232301,0.00424462332633268,0.00453698041369865,0.00336367664880609,0.00476685207029472,0.00709166275894809,0.00382558590844748,0.0102410095776341,0.0051123132094104,0.00440403016755866,0,0.00434918001398222,0.00335353766419158,0.00692171289460621,0.0104465308158127,0.00461094289543389,0.00522399860088437,0.0107713685039424,0.010263530893182,0.00705815257573009,0.0187773641134803,0.00651132758734611,0.00551885122072046,0.00523202797055667,0.00816133112429998,0.00351513255486659,0.00581771044692271,0.00580867669551537
Shelby,0.0189894095804169,0.0182961427905085,0.00395601248361919,0.00668449980553783,0.0495984797870068,0.00563729719470085,0.00566940612062258,0.0133794512071225,0.00567381409944303,0.00504074766478771,0.0134704383134653,0.00653022020954994,0.0159483168499146,0.0321031474294293,0.02666246820985,0.00439309091808323,0.00656242067947216,0.0119374368639899,0.00524076971181881,0.010302294445167,0.00966238345998152,0.0041234125801606,0.00376770445624148,0.0459216896422141,0.0148765381358949,0.00578430281067755,0.00957990765879441,0.00450997885879555,0.00418464961158509,0.00791166277056255,0.003873408510181,0.00776983082093842,0.00481492889425178,0.00609277125848843,0.00743203595055631,0.0132854887474873,0.0194620041886695,0.00687059645449496,0.0244826103406177,0.00994723999172113,0.00776904579391331,0.00818398885809176,0.0233750823687995,0.00472601452991031,0.0050423655825685,0.00999847646757695,0.0188065779649494,0.00562006578049051,0.00366452951668816,0.00829839276700382,0.00523075118018411,0.0048148058016136,0.0043172508302574,0.0057397354351675,0.00758541811195564,0.00431737890088303,0.0050131120558283,0.00429502941675676,0.00858226774325636,0.00702749174634344,0.0125993910234218,0.0068738830117027,0.00813767899749441,0.00751283561075714,0.0174121650758317,0.0055401175467247,0.0175324758741988,0.00718939904612787,0.0201523604704522,0.00422590050530353,0.00811701119991337,0.0135555333580735,0.00950250207102043,0.00946631508710389,0.012745564225594,0.00972209549504257,0.0227817462470796,0.0066209357990628,0.0110300142690317,0.0187172256919345,0.00381448730517144,0,0.00814682112097439,0.00995741046404731,0.0063024041070508,0.0126797122197184,0.0134347074061007,0.00488526067965275,0.00585934876293232,0.00967435806658696,0.00484468402687315,0.00783310455703943,0.0119557347681887,0.00667560339834059,0.00439794590461563,0.0124891474501599,0.00611899216623473,0.00865833663138318
Sioux,0.00857071282644705,0.00833242133620818,0.00519475258554964,0.00562467699121232,0.0108840135472398,0.00589873807856958,0.00635924354155385,0.00951489108502421,0.00664268604503828,0.00576420700752377,0.0186809807963515,0.0073916364314277,0.0134385846695701,0.0122178519803288,0.00922646047981931,0.00483147704674447,0.00826676940843233,0.0316250335486742,0.00666598240630697,0.00692461340637006,0.022079264814761,0.00509387292491793,0.00432928525428779,0.014288822671931,0.00860677992624661,0.00523991594353039,0.00660873992147476,0.0052714584638121,0.00436980329986688,0.020546989623794,0.00468545857470654,0.0152373695103398,0.00580796823855361,0.00769534236528231,0.00826384247792712,0.00830799828672751,0.0109182885711353,0.00719820224890394,0.00991513904055145,0.0093050244168409,0.0102447546374365,0.00812563214508985,0.013660533613078,0.00475574733934103,0.00666155956922945,0.0120300407274835,0.0204001327608767,0.00562853948234185,0.00437088173690058,0.00690387365220559,0.00507379067922065,0.00503431784003132,0.00494878289186095,0.0054862946248161,0.0116429118074104,0.00439833416121038,0.0054665136048699,0.00455876329049036,0.00647271687262448,0.0700120696276675,0.00774888027057206,0.00601062508862165,0.00661035425846311,0.0071093059935144,0.00944934007896856,0.00756632640424509,0.0185340902295679,0.00597265822375872,0.00879618878790437,0.00457837831572131,0.0326735305182395,0.00771561434792062,0.015958918345622,0.0577385758787826,0.0146418567149522,0.0073065674896167,0.0108566462373774,0.00617417171155296,0.00693283635058191,0.0168162249339838,0.00434715637371669,0.0120409697337418,0,0.00813602977052638,0.00639139353325717,0.00735826280131433,0.00754401927663212,0.00475947732969046,0.00540716151277342,0.00720757026152962,0.0050070231061299,0.0060417613881989,0.0110257686028692,0.0101912802837599,0.00583065001985707,0.0290118432766338,0.00869027240476059,0.010116779286474
Story,0.0112733499976372,0.00897799188656995,0.00540899001443529,0.00873634715374948,0.0105647359505125,0.0111342496724185,0.0110051988914401,0.0305832379648577,0.0104355577757956,0.00872114253307418,0.00837333104205016,0.0135886680323843,0.0120094146084577,0.0115186157429148,0.00927195881738895,0.00663078314248019,0.0108056697305604,0.00637343924024937,0.00828493493686611,0.0117384577619747,0.00689685353872455,0.00598145478224406,0.00514607122439872,0.00858580724397384,0.0203760066163022,0.00789493566852554,0.00971579495633618,0.00708339641412543,0.0054907314980013,0.00616704071030834,0.00545579233246517,0.0070289520127356,0.00776810359522969,0.0100422715698083,0.0160101949122366,0.0055061242208727,0.0162967726122513,0.0175856993888971,0.0139450125011425,0.0267665320359743,0.0107298940583515,0.0263394628089599,0.00603785832180457,0.00664309131616809,0.00749326589211328,0.0118477768267463,0.00736025387476215,0.010451399385604,0.00498718484795527,0.0248680184596315,0.00777287157067312,0.00758994721520034,0.00655597493129548,0.00979186595628932,0.00859365117948671,0.00550498342091291,0.0086661516400601,0.0060266461744567,0.0123188824691591,0.00443105366557924,0.0161562577528675,0.0127118984868314,0.0176328727716912,0.0263572692967144,0.00585329081039404,0.00800962066791107,0.00579358875844972,0.0110678050581261,0.00721023735291974,0.00602321628686992,0.00554531865417992,0.00649042959299572,0.00819763476340063,0.00487173979490734,0.0103920720328054,0.0260790214063149,0.00610825491294642,0.0148971670950917,0.00823376856816341,0.00898108429271754,0.00522877021412444,0.00857637169874012,0.00474128902105172,0,0.0147705303338695,0.00728390594993236,0.00980858336534419,0.00649623189574192,0.00907871872032893,0.0226980405482127,0.0075419977229403,0.00917301253328846,0.017085650330725,0.00809810665920069,0.00621810597859318,0.00537774851541301,0.00834272587585586,0.0136778055347591
Tama,0.0068210134996634,0.00596365442195869,0.00776531770816308,0.00840264526361261,0.00629453710792444,0.0446751096848264,0.0268515738631678,0.0102552065687209,0.0182641359569496,0.0197806526780548,0.00575694778905038,0.0182671952264525,0.00707357204155626,0.00661474498806006,0.00594617151185355,0.0117525048595661,0.0110257419552374,0.00471912418886899,0.0116141127518815,0.00808188346741466,0.00521147327130589,0.00971395650212522,0.00790528229917405,0.00555140375071486,0.00910753458066802,0.00878641303095805,0.00722904126475944,0.0135547962743236,0.00736368923078233,0.00493414341479756,0.00875605002977798,0.0056462032381708,0.013962370990997,0.0115626954563433,0.0145041408966837,0.00417840575620769,0.00794126051152626,0.0289180761815982,0.00736145217627243,0.0121163130314981,0.00861132928948021,0.0176533047969134,0.00436967359884333,0.0091703396903818,0.00987005268821238,0.00792358430625786,0.00510249447470412,0.0238372445303701,0.00767465139744281,0.0175511507670479,0.0106161450405025,0.0135402339662303,0.012016251196816,0.0149986313834717,0.00699633999752474,0.00695931307160229,0.0212707638162222,0.00900502107214224,0.00947121967564942,0.00364071589585944,0.00887888377086628,0.014242071612727,0.014019924620387,0.0340959275611205,0.00432387403059733,0.00910808721035457,0.00425789094262101,0.0104592871769626,0.00506952952558161,0.00946108282415792,0.00442179794346644,0.0048064113546664,0.00607009830551889,0.00382092140159223,0.00673860343600978,0.0129480292313198,0.00442448093521086,0.0269785249993035,0.00603580021562061,0.00585702687731648,0.0080457341309205,0.00553440636125328,0.00379740634912012,0.0150592624165983,0,0.00532812631024823,0.00658970241020854,0.00804342235494832,0.0113372536709564,0.0123502639431557,0.01278342437464,0.00768580634618899,0.00900640281732878,0.00720068377010646,0.00870423513520254,0.00407136202210004,0.00825586802284167,0.00967937751143911
Taylor,0.0250826319799904,0.0405329403807716,0.0041128280996907,0.0109370653184439,0.0157119267274091,0.00633510649712632,0.00587462743018378,0.010497685875469,0.00566258500136553,0.00541504126816268,0.00762644388073944,0.00623709920514051,0.00893511205430071,0.011988685069262,0.0260970423299393,0.00524248233707452,0.00584157834678166,0.00697036036766885,0.00509788939791009,0.0189462513713858,0.00633563411013682,0.00443862090218253,0.00449546184024376,0.0113205120197036,0.0146652449084486,0.00868902772670899,0.0210261475918619,0.00495738216791547,0.00557975189489342,0.00562919050883357,0.00432858909422641,0.00570840705300549,0.00502030553125899,0.00560069283921512,0.00667476359609062,0.0197364566180891,0.0113885130012703,0.00681276416366618,0.0154608443719341,0.00820096413855493,0.00623703807038616,0.00754049486154463,0.0111614233403168,0.0063426887037398,0.00486181678302621,0.0071546033017712,0.00858469292469969,0.00676135601308346,0.00422118591097644,0.00983668208245364,0.00709567156928957,0.00593210338262433,0.00492485550232016,0.00744814534861367,0.00588216619616184,0.00597456004162422,0.00569228412739603,0.00547625960176962,0.0137581726075117,0.00512985785402485,0.0170253971875124,0.00924321932793422,0.0106320841707488,0.00784809219144108,0.0174335084457514,0.005081670455642,0.00889596006766959,0.0108057520971602,0.0319832260890153,0.00524561279956868,0.00563094026642709,0.0503684062521668,0.00648146988056047,0.00622973111302121,0.00779121475200764,0.0116756613341363,0.0146656467447915,0.007948152537316,0.0443097101283061,0.0088303510132503,0.0045810015416709,0.0143632030757467,0.00563954302796931,0.00957963690610204,0.00687308347314405,0,0.0358898672239301,0.00693606947349358,0.00815702084020177,0.0120799469889511,0.00606831310447464,0.0146435807018718,0.00842473239111705,0.00547588167959904,0.00441592545653029,0.00731873897640257,0.00531946075944017,0.00687747228453814
Union,0.0397114061821628,0.0409501338285897,0.00393468640524527,0.0117737719392679,0.0159127745845154,0.00651122958745314,0.00594978974660926,0.0118682284954757,0.00568252869508844,0.00540480312375369,0.00717324706661209,0.0063522713402418,0.00891019123766391,0.0121128020267967,0.0252795371557308,0.00515384765993764,0.00581014243451896,0.0062537427242275,0.00500928534714494,0.0308337231790089,0.00585725255577863,0.00429255182257087,0.00431020919612999,0.0103814095472052,0.0197562512093701,0.00892900897184834,0.0302728377677567,0.00487178238905707,0.00536605134508386,0.00517883541339944,0.00416477797221804,0.00536226864252169,0.00494513638755822,0.00555454465021887,0.00684010574530625,0.0115913526095202,0.0123477561731511,0.0071003127908594,0.0181643949257041,0.00871221978992886,0.00615675228313768,0.0079857286789288,0.00887004060997803,0.00626624267846758,0.00473508906282492,0.007102138452518,0.0077434904315213,0.00700171522313741,0.0040349178645375,0.0114713706181505,0.00719147455764249,0.00593444818475605,0.00482155076478959,0.00777952860367541,0.00567454539880756,0.00572884379875874,0.00571944445609733,0.00533810642945224,0.017635076296292,0.00447324878732901,0.0272886417246275,0.010280873442134,0.0126603689185429,0.00850358700355305,0.011454017907759,0.00494919529193468,0.00739121346756427,0.0122977573799944,0.0191802049771306,0.00511196219671492,0.0050730287593339,0.0189182791334379,0.0061572569102672,0.00533441607062641,0.00759350405366931,0.01466676688525,0.0106959405310929,0.00860350314427315,0.0480868207937318,0.00834043024893804,0.0043987801820627,0.0128981858363903,0.00490038185267579,0.0109332560744356,0.00720445980266278,0.0304179796640553,0,0.0068250509621465,0.00854332448602886,0.0154198984816811,0.00607576240714029,0.0169715470914607,0.00871979837573263,0.00527909387664419,0.00425644569136527,0.00621563551323244,0.00517020401260275,0.00693147100307342
Van Buren,0.00756022155920263,0.00713187690149083,0.00590506048772536,0.0195355692401491,0.00630399470403557,0.011469563514795,0.00852586175691361,0.0074876756513218,0.00754043380113265,0.00882656599977718,0.00500234053805039,0.00744120182046026,0.00579213583159387,0.00607659883833632,0.00667207805720169,0.0130095535996802,0.00621494828430278,0.00442669395121864,0.00642804231088152,0.0105597139372907,0.00453992043440327,0.0071545088838362,0.0104317260507984,0.00542388994118778,0.00829639168508313,0.0352040097026434,0.0105893141458705,0.00870246459387907,0.0286666621878659,0.00429220055728581,0.00779861108859458,0.00460376876026911,0.00750443779882837,0.00631028625929556,0.00704782356200427,0.00529566842905187,0.00666366594408604,0.00848308480518761,0.00701560167782099,0.00718188181393995,0.00570082592527679,0.00787885533124794,0.00477044080154585,0.0460348877759358,0.00599197900540839,0.00571302000001432,0.00485238207465013,0.015570470022336,0.00834076366034245,0.01190671611609,0.0438180286476649,0.0176509848899921,0.009888391211533,0.0230141256794023,0.00513152878859975,0.043154661910459,0.0112017570579648,0.0206381924576377,0.0131727761573259,0.00359370006498952,0.00931731283160133,0.0179311706913693,0.0134309598874858,0.00987951174687084,0.00520678021290795,0.00568581218645158,0.00446830840861429,0.0178048100052402,0.00612699332851152,0.0161562943947854,0.00406134780419284,0.00628652472411154,0.0049177785994646,0.00387182236518644,0.00543399415340183,0.010789636931787,0.00508249796189163,0.014307424038483,0.00847923813445098,0.00524512278961301,0.0110348213105414,0.00570628388105128,0.00376141809190144,0.00880987943708875,0.0106989635305836,0.00715215900806807,0.00830368970051116,0,0.0309598882462604,0.0110564521252054,0.0201618119922295,0.0135857918403757,0.00638338932902697,0.00512436676120069,0.00589284599953457,0.00416416706464368,0.00543542753834524,0.00614476626110262
Wapello,0.00781008002160445,0.00712344727771421,0.0053607918490613,0.0233995108008176,0.00634784789734082,0.0127418245112998,0.00884289830223509,0.00808380670893638,0.00764897534568004,0.00878332422642282,0.00488653701178646,0.00774061350749475,0.00583360558972837,0.00613529428305703,0.00666346016885668,0.0113368355218198,0.00623059902601502,0.00422528645084895,0.00627319961748564,0.0117830843530738,0.00436121335981805,0.00651091416492319,0.00822454550783804,0.00532408989020131,0.00911277107154707,0.0404699321918585,0.0112545844119532,0.00817897089744977,0.0140100701677813,0.00408398102204088,0.00680452584739101,0.00442641877841206,0.0072504913767022,0.00629129755454417,0.0073484767837792,0.00491667320616154,0.00692124184889137,0.00923355124094464,0.0072918629832668,0.00765055135872189,0.00568528332552377,0.00856303396716536,0.00451845006968045,0.0231696365280043,0.00576762863572652,0.00573693008786273,0.00469049163776446,0.0193294721599028,0.0069147128306617,0.0158605266393175,0.0452341907920748,0.0166267996499643,0.00893016312793549,0.0428071652720779,0.00501728811127622,0.0152658678699964,0.011327882448988,0.0140842297966671,0.0165063585924723,0.0033299944662828,0.0104539609693771,0.034804428693765,0.0191941324843065,0.0116331623288188,0.0048896709542322,0.00552167543480641,0.00422236682787623,0.0278976190386041,0.00590626150189595,0.0122571245772892,0.00383189798326663,0.00594910997811913,0.00479134000384952,0.00361142126274825,0.00540233345412955,0.0134296086829442,0.00480882580055647,0.0205133893572285,0.00841599151059959,0.00515899885171367,0.0086196878854862,0.00561067748901838,0.00350317646494318,0.0100933034946734,0.0123625773844371,0.00689533902794459,0.0085210367933881,0.0253804729164953,0,0.0138539811222727,0.0187084297759717,0.0149257835730388,0.00659194404792653,0.00498333421472474,0.00550724143304426,0.00391355351080591,0.0053008170708093,0.006252031954043
